1.0,0.1,0.6111111111111112
1.0,0.2,0.5740740740740741
1.0,0.30000000000000004,0.6296296296296297
1.0,0.4,0.6296296296296297
1.0,0.5,0.6431226765799256
1.0,0.6,0.6594427244582043
1.0,0.7000000000000001,0.6710875331564987
3.0,0.1,0.6111111111111112
3.0,0.2,0.5925925925925926
3.0,0.30000000000000004,0.6728395061728395
3.0,0.4,0.6805555555555556
3.0,0.5,0.6691449814126395
3.0,0.6,0.6965944272445821
3.0,0.7000000000000001,0.6763925729442971
5.0,0.1,0.5740740740740741
5.0,0.2,0.5555555555555556
5.0,0.30000000000000004,0.6790123456790124
5.0,0.4,0.6851851851851852
5.0,0.5,0.6728624535315985
5.0,0.6,0.6934984520123839
5.0,0.7000000000000001,0.6843501326259946
7.0,0.1,0.6296296296296297
7.0,0.2,0.5925925925925926
7.0,0.30000000000000004,0.7037037037037037
7.0,0.4,0.6805555555555556
7.0,0.5,0.6914498141263941
7.0,0.6,0.7089783281733746
7.0,0.7000000000000001,0.7214854111405835
9.0,0.1,0.7037037037037037
9.0,0.2,0.6296296296296297
9.0,0.30000000000000004,0.7283950617283951
9.0,0.4,0.6944444444444444
9.0,0.5,0.7063197026022305
9.0,0.6,0.7337461300309598
9.0,0.7000000000000001,0.7055702917771883
11.0,0.1,0.6296296296296297
11.0,0.2,0.6018518518518519
11.0,0.30000000000000004,0.6851851851851852
11.0,0.4,0.6990740740740741
11.0,0.5,0.7100371747211895
11.0,0.6,0.7337461300309598
11.0,0.7000000000000001,0.7002652519893899
13.0,0.1,0.6111111111111112
13.0,0.2,0.6018518518518519
13.0,0.30000000000000004,0.691358024691358
13.0,0.4,0.7222222222222222
13.0,0.5,0.7137546468401487
13.0,0.6,0.718266253869969
13.0,0.7000000000000001,0.6816976127320955
15.0,0.1,0.6111111111111112
15.0,0.2,0.5925925925925926
15.0,0.30000000000000004,0.7160493827160493
15.0,0.4,0.7268518518518519
15.0,0.5,0.7137546468401487
15.0,0.6,0.6996904024767802
15.0,0.7000000000000001,0.6790450928381963
17.0,0.1,0.5740740740740741
17.0,0.2,0.6203703703703703
17.0,0.30000000000000004,0.7037037037037037
17.0,0.4,0.7361111111111112
17.0,0.5,0.7137546468401487
17.0,0.6,0.7058823529411765
17.0,0.7000000000000001,0.6737400530503979
19.0,0.1,0.6296296296296297
19.0,0.2,0.6666666666666666
19.0,0.30000000000000004,0.7098765432098766
19.0,0.4,0.7175925925925926
19.0,0.5,0.7026022304832714
19.0,0.6,0.7089783281733746
19.0,0.7000000000000001,0.6870026525198939
21.0,0.1,0.6296296296296297
21.0,0.2,0.6666666666666666
21.0,0.30000000000000004,0.7098765432098766
21.0,0.4,0.7083333333333334
21.0,0.5,0.6951672862453532
21.0,0.6,0.7027863777089783
21.0,0.7000000000000001,0.6816976127320955
23.0,0.1,0.6296296296296297
23.0,0.2,0.6481481481481481
23.0,0.30000000000000004,0.7222222222222222
23.0,0.4,0.6990740740740741
23.0,0.5,0.7137546468401487
23.0,0.6,0.7058823529411765
23.0,0.7000000000000001,0.6896551724137931
25.0,0.1,0.7037037037037037
25.0,0.2,0.6481481481481481
25.0,0.30000000000000004,0.7222222222222222
25.0,0.4,0.7037037037037037
25.0,0.5,0.7137546468401487
25.0,0.6,0.6996904024767802
25.0,0.7000000000000001,0.6843501326259946
27.0,0.1,0.6481481481481481
27.0,0.2,0.6759259259259259
27.0,0.30000000000000004,0.7222222222222222
27.0,0.4,0.7175925925925926
27.0,0.5,0.7063197026022305
27.0,0.6,0.6934984520123839
27.0,0.7000000000000001,0.6896551724137931
29.0,0.1,0.6851851851851852
29.0,0.2,0.6481481481481481
29.0,0.30000000000000004,0.7160493827160493
29.0,0.4,0.7268518518518519
29.0,0.5,0.7100371747211895
29.0,0.6,0.6904024767801857
29.0,0.7000000000000001,0.6870026525198939
31.0,0.1,0.6851851851851852
31.0,0.2,0.6481481481481481
31.0,0.30000000000000004,0.7160493827160493
31.0,0.4,0.7175925925925926
31.0,0.5,0.7100371747211895
31.0,0.6,0.6965944272445821
31.0,0.7000000000000001,0.6896551724137931
33.0,0.1,0.7037037037037037
33.0,0.2,0.6666666666666666
33.0,0.30000000000000004,0.7098765432098766
33.0,0.4,0.7083333333333334
33.0,0.5,0.7100371747211895
33.0,0.6,0.6780185758513931
33.0,0.7000000000000001,0.6843501326259946
35.0,0.1,0.6851851851851852
35.0,0.2,0.6574074074074074
35.0,0.30000000000000004,0.7345679012345679
35.0,0.4,0.7083333333333334
35.0,0.5,0.7137546468401487
35.0,0.6,0.6811145510835913
35.0,0.7000000000000001,0.6816976127320955
37.0,0.1,0.6666666666666666
37.0,0.2,0.6574074074074074
37.0,0.30000000000000004,0.7283950617283951
37.0,0.4,0.7175925925925926
37.0,0.5,0.7026022304832714
37.0,0.6,0.6904024767801857
37.0,0.7000000000000001,0.6843501326259946
39.0,0.1,0.6666666666666666
39.0,0.2,0.6481481481481481
39.0,0.30000000000000004,0.7283950617283951
39.0,0.4,0.7129629629629629
39.0,0.5,0.6988847583643123
39.0,0.6,0.6904024767801857
39.0,0.7000000000000001,0.6790450928381963
